unique_key,taxi_id,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,pickup_census_tract,dropoff_census_tract,pickup_community_area,dropoff_community_area,fare,tips,tolls,extras,trip_total,payment_type,company,pickup_latitude,pickup_longitude,pickup_location,dropoff_latitude,dropoff_longitude,dropoff_location,pickup_spot,dropoff_spot
ea250ec97a692e651b9e354619b18bf204afec40,ac20100b400539328350cf9c207644eeddaa57cd524663a8b7ab57c73b50ffc4d599f43c39008de0a6a20c59ce85be2b84df0d8ebb80e865997ccae56e926171,2016-01-12 01:30:00 UTC,2016-01-12 01:30:00 UTC,240,0.0,,,14,14,575.0,0.0,0.0,0.0,575.0,Cash,Taxi Affiliation Services,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),41.968069,-87.721559063,POINT (-87.7215590627 41.968069)
ea2564ab322bba48c65d8992db95ae6ef6f40cf5,514cf6fcbb45930b05d82dadc8f9585c742d61e4323d5d9f4b90a8222efc5d95f8d9873bc28af6c1ec017c3ef9011b467d0f224f0b3c586ab1a96c2f31987022,2015-09-19 03:45:00 UTC,2015-09-19 03:45:00 UTC,240,1.1,,,14,14,545.0,0.0,0.0,100.0,645.0,Cash,Taxi Affiliation Services,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),41.968069,-87.721559063,POINT (-87.7215590627 41.968069)
ea28ba78e9021921effa34e55fa53695879e1dd3,0e10402fec53ef38b58f3ca981fd038e0bc6c8ffec690673298c3203ff8cc907925b53cfffbfe164d2d1fce50290920897136826a0fb877c2a381749cb9fc270,2013-05-04 08:30:00 UTC,2013-05-04 08:30:00 UTC,120,0.5,,,14,14,425.0,0.0,0.0,0.0,425.0,Cash,,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),41.968069,-87.721559063,POINT (-87.7215590627 41.968069)
ea2911900771d5abcd1e8ae06461c6eee7de731a,a04428213d2c8d9af75a38196f816c69458b06ab6051df6bc95ff4cce9b66bee0e53ab606249bf22bb8171b6aada19657ff7a099cefb8d93b71784c9403c62d9,2013-09-23 02:00:00 UTC,2013-09-23 02:15:00 UTC,420,1.5,,,14,14,685.0,0.0,0.0,0.0,685.0,Cash,,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),41.968069,-87.721559063,POINT (-87.7215590627 41.968069)
ea2b9b33422bc91ca22280e2b3a9f0f3d6927abc,846e8e2586ed2dab6bf95be63e14e71cf001c3fa2c1c51f2124ac1d26c0aceec582b942e247fc70c4798b62a66ecc8acf9d09b6b7b0cde0a7c86eb785edd9ec7,2016-12-12 07:15:00 UTC,2016-12-12 07:15:00 UTC,600,0.1,,,14,14,675.0,0.0,0.0,0.0,675.0,Cash,,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),41.968069,-87.721559063,POINT (-87.7215590627 41.968069)
ea37a5dea785d5587523063899d10cfad06ea43f,6e40cde8b457f0cc3f3a8dd7e9c003c5a24426433e5e51968c1fcf2e5c7765ee82f5f63ecf17ac629e98120b96387df76e22d47aba08d7e6b54bf465927f14c0,2017-02-21 01:00:00 UTC,2017-02-21 01:00:00 UTC,180,0.9,,,14,14,525.0,0.0,0.0,0.0,525.0,Cash,,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),41.968069,-87.721559063,POINT (-87.7215590627 41.968069)
ea2eb8a393c49616ab9fe136a34a60af656a427b,41b52039f81d93468b1686459508da86e96d96e6c8d71576ff435da42e98887803fdf9c598ffeecfc8b33ace5fc07c728aec1a2aa11dd5bcdbebc70c407c593c,2014-06-14 02:45:00 UTC,2014-06-14 03:00:00 UTC,780,3.6,,,14,14,1105.0,0.0,0.0,0.0,1105.0,Cash,,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),41.968069,-87.721559063,POINT (-87.7215590627 41.968069)
ea3008e6881a7b57d587fb6a1d429d09e39876ab,7451df09e230673241da1f39213f5f18725f1d02631bae0c987a67fde99c6876dac1335d8714f59ef6582d414720fb7f9165465ebd5c7b1f1c4728e8c8d402d9,2013-07-13 10:30:00 UTC,2013-07-13 10:45:00 UTC,660,2.4,,,14,14,865.0,0.0,0.0,0.0,865.0,Cash,,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),41.968069,-87.721559063,POINT (-87.7215590627 41.968069)
ea31986d46d70382d233a5c1fd9c10a310aaf11d,3a27defb5d45f78ffccdc4b08f679a5d75f4bdebf9f9c07bb962ca7c39ba9b9675e769ba113e0c9e24d7f75d2197f3f815b4f7a099808da18bb28912a52bdeff,2016-12-13 08:30:00 UTC,2016-12-13 08:30:00 UTC,0,0.0,,,14,14,325.0,0.0,0.0,0.0,325.0,Cash,,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),41.968069,-87.721559063,POINT (-87.7215590627 41.968069)
ea31aa57f6f06276172f28c22e7e859672c7e3f3,3be6539c6e8a5c91f933c43f9460b89b2becee28637cd6cc392e5b152809beb822e4897af71c82ed37d21c02411153e20889265756e76878831467d20df375ec,2013-09-29 11:15:00 UTC,2013-09-29 11:15:00 UTC,360,0.0,,,14,14,565.0,0.0,0.0,0.0,565.0,Cash,Blue Ribbon Taxi Association Inc.,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),41.968069,-87.721559063,POINT (-87.7215590627 41.968069)
